dialogue,글자수
"요즘 사무실이 좀 춥지 않아요? 에어컨 때문인가 봐요.
네, 맞아요. 그래서 저는 얇은 담요를 하나 가져왔어요.
와, 정말요? 정말 준비성이 철저하시네요.
네, 이렇게 덮고 있으면 훨씬 더 따뜻하고 좋아요.
그렇군요. 저도 내일은 꼭 하나 챙겨와야겠어요.
네, 그러세요. 감기 걸리는 것보다 훨씬 낫죠.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
좋아요.",206
"저기, 혹시 이 근처에 문구점이 어디에 있는지 아세요?
아, 저기 보이는 은행 건물을 끼고 오른쪽으로 도세요.
아, 저기요! 지금 가도 문이 열려 있을까요?
네, 아마 저녁 9시까지는 계속 영업할 거예요.
다행이네요. 급하게 살 게 있었는데, 정말 고맙습니다.
천만에요. 필요한 물건 잘 사시길 바랍니다.
네, 정말 감사합니다! 좋은 저녁 보내세요.
별말씀을요.
네.
알겠습니다.",212
"과장님, 지난번 부탁하신 시장 조사 보고서 완료했습니다.
오, 벌써요? 어디 한번 봅시다. 정말 수고 많았어요.
네, 말씀해주신 경쟁사 동향 위주로 정리했습니다.
음, 아주 깔끔하고 보기 좋게 잘 정리했네요. 훌륭해요.
다행입니다. 그렇게 말씀해주시니 정말 기쁩니다.
이 정도면 다음 주 회의 때 바로 사용해도 되겠어요.
감사합니다. 더 열심히 준비하겠습니다.
수고했어요.
네!
좋습니다.",217
"박 대리, 아까 내가 부탁한 서류 출력 다 됐나?
네, 팀장님. 죄송합니다. 제가 바로 확인해 보겠습니다.
응, 인쇄가 잘 안된다는 것 같던데, 한번 살펴봐 줘.
네, 알겠습니다. 용지가 걸린 것 같은데 제가 빼겠습니다.
그래, 그렇게 해줘요. 회의 시간이 얼마 남지 않았거든.
네, 5분 내로 바로 처리해서 가져다드리겠습니다.
좋아요. 수고해줘요.
네! 죄송합니다.
네.
알겠습니다.",215
"요즘 들어 통 잠을 설치는 것 같아. 너무 피곤해.
어떡해, 많이 힘들겠다. 무슨 걱정거리라도 있어?
아니, 그런 건 아닌데 그냥 생각이 많아져서 그런가 봐.
그럴 땐 아무 생각 없이 좋아하는 음악을 들어봐.
응, 네 말이 맞는 것 같아. 좀 환기가 필요해.
그럼. 너무 깊게 생각하지 말고, 마음을 편하게 가져.
응, 조언 고마워. 네 덕분에 마음이 한결 가벼워졌어.
별말씀을.
응.
힘내자.",220
"이번에 새로 나온 태블릿 PC, 정말 괜찮아 보이던데요?
네, 맞아요. 저도 어제 후기 영상을 봤는데 좋아 보였어요.
특히 필기감이 정말 좋다고 다들 칭찬하더라고요.
네, 휴대성도 좋아서 저도 하나 사고 싶었어요.
그래서 말인데, 이걸 우리 팀 공용 장비로 구매할까요?
와, 정말요? 그렇게 해주시면 업무 효율이 오를 거예요.
제가 관련해서 한번 긍정적으로 검토해 보겠습니다.
네, 기대하겠습니다!
네.
좋습니다.",231
"오늘 점심은 뭐 먹을까요? 어제 먹은 건 별로였어요.
음, 오늘은 저기 분식집에서 떡볶이 먹는 거 어때요?
와, 좋아요! 저도 마침 매콤한 게 먹고 싶었어요.
네, 거기가 튀김도 정말 바삭하고 맛있거든요.
좋아요! 그럼 우리 오늘 점심은 분식으로 하죠.
네, 알겠습니다. 12시에 바로 출발하시죠.
네, 이따가 뵙겠습니다.
네, 과장님.
네.
좋아요.",196
"김 과장님, 지난번 데이터 정리해주신 것 정말 감사합니다.
네, 이 대리님. 별말씀을요. 잘 사용하셨나요?
네, 덕분에 보고서를 시간 안에 잘 마무리할 수 있었어요.
다행이네요. 도움이 되셨다니 저도 정말 기쁩니다.
다음에도 혹시 제가 도울 일 있으면 꼭 말씀해주세요.
네, 고마워요. 우리 서로 도우면서 일해야죠.
덕분에 항상 든든한 마음으로 일하고 있습니다.
고마워요.
네.
좋습니다.",217
"요즘 등산에 푹 빠져서 주말마다 산에 가고 있어요.
아, 정말요? 어떤 산을 주로 가시는 편이세요?
주로 집에서 가까운 북한산을 자주 가고 있어요.
와, 저도 등산 정말 좋아하는데! 반갑네요.
그러게요. 혹시 가장 좋았던 산은 어디셨나요?
저는 설악산의 가을 풍경이 정말 잊히지 않아요.
아, 저도 언젠가 꼭 한번 가보고 싶네요.
네, 꼭 가보세요!
네.
좋습니다.",204
"혹시 이 노트북 전원을 어떻게 켜는지 아세요?
네, 그럼요. 제가 바로 한번 봐드릴게요.
어떻게 해도 안 켜져서 고장 났나 걱정하고 있었어요.
아, 이건 배터리가 완전히 방전돼서 그런 것 같네요.
아하, 그럼 충전기를 연결하면 바로 켜질까요?
네, 맞아요. 5분 정도만 연결해두면 될 거예요.
와, 덕분에 해결했네요. 정말 고맙습니다.
천만에요.
네.
좋아요.",201
"다음 주에 다 같이 엠티를 가기로 했는데, 너도 갈래?
와, 정말? 당연히 가야지! 너무 재미있겠다.
그래? 그럼 우리 조를 짜서 장기자랑도 준비할까?
좋아! 우리 조는 춤으로 한번 무대를 뒤집어볼까?
좋아! 생각만 해도 정말 신나고 기대된다.
응, 오랜만에 다 같이 밤새우면서 놀아보자.
좋아! 내가 가서 맛있는 고기 많이 구워줄게.
최고다!
응!
기대된다!",201
"최 팀장님, 이번 달 저희 팀 실적이 아주 좋습니다.
정말? 다행이네. 다들 정말 고생 많았다.
특히 팀장님의 격려와 지원이 정말 큰 힘이 됐습니다.
아니야. 팀원들 모두가 각자 자리에서 잘해준 덕이지.
정말 고생 많으셨습니다. 앞으로가 더 기대됩니다.
그래, 이 분위기 그대로 이어서 계속 잘해보자.
네, 알겠습니다! 정말 자랑스럽고 기쁩니다.
다들 수고했다.
네.
감사합니다.",212
"요즘 들어 왜 이렇게 눈이 침침하고 피곤한지 모르겠어요.
어떡해요. 혹시 모니터를 너무 오래 봐서 그런 거 아닐까요?
네, 그런 것 같아요. 하루 종일 컴퓨터만 보고 있으니까요.
그럴 땐 잠깐이라도 먼 곳을 보면서 눈을 쉬게 해줘야 한대요.
네, 오늘부터는 의식적으로라도 그렇게 해봐야겠어요.
네, 그리고 인공눈물도 넣어주면 훨씬 더 좋을 거예요.
응, 신경 써줘서 정말 고마워. 힘이 되네.
별말씀을요.
네.
좋아요.",234
"박 대리님, 어제 회식 때 찍은 단체 사진 좀 보내주세요.
아, 네, 과장님! 지금 바로 카톡으로 보내드릴게요.
그래요. 사진이 정말 화기애애하게 잘 나왔더라고요.
네, 다들 정말 즐거워 보여서 저도 기분이 좋았어요.
역시 박 대리님 사진 실력은 알아줘야 한다니까요.
아닙니다. 좋게 봐주시니 그저 부끄러울 따름입니다.
덕분에 또 하나의 좋은 추억이 생겼네요. 고마워요.
천만에요.
네.
좋습니다.",222
"혹시 최근에 읽은 책 중에 인상 깊었던 구절 있으세요?
음, 저는 '죽은 시인의 사회'라는 책을 다시 읽었어요.
와, 명작이죠! 저도 정말 감명 깊게 읽었어요.
네, 특히 '카르페디엠'이라는 구절이 기억에 남아요.
아, 맞아요! 현재를 즐기라는 말이 정말 와닿았어요.
네, 그래서 저도 더 열심히 살아야겠다고 다짐했어요.
저도 덕분에 다시 한번 그 의미를 되새기게 되네요.
좋은 책이죠.
네.
감사합니다.",226
"부장님, 오전에 지시하신 내용으로 보고서 수정했습니다.
오, 벌써 다 됐어요? 어디 한번 봅시다. 수고했어요.
네, 말씀해주신 데이터 위주로 내용을 보강했습니다.
음, 훨씬 더 내용이 풍부해지고 논리적으로 변했네요.
다행입니다. 그렇게 말씀해주시니 정말 기쁩니다.
이 정도면 내일 회의 때 발표해도 충분하겠어요.
감사합니다. 더 필요한 부분은 없으신가요?
네, 괜찮아요.
네.
수고했어요.",217
"정말 죄송한데, 제가 오늘 아침에 너무 급하게 나오느라…
어머, 저런! 혹시 휴대폰이라도 놓고 오신 거예요?
네, 그래서 그런데 혹시 저 전화 한 통만 빌려쓸 수 있을까요?
네, 그럼요! 당연히 빌려드려야죠. 걱정하지 마세요.
정말 감사합니다. 제가 점심시간에 다시 연락드릴게요.
아니에요. 괜찮아요. 어서 이거 받아서 전화해보세요.
네, 정말 감사합니다. 덕분에 약속을 지킬 수 있겠네요.
별말씀을요.
네.
고맙습니다.",235
"주말에 새로 개봉한 코미디 영화 보고 왔어.
아, 정말? 그거 정말 재미있다고 소문이 자자하던데.
응, 정말 시간 가는 줄 모르고 계속 웃으면서 봤어.
와, 그렇구나. 나도 한번 보러 가봐야겠다.
응, 정말 추천해! 스트레스가 확 풀리는 기분이었어.
그래? 좋은 정보 고마워. 나도 꼭 봐야겠다.
응, 보고 나서 우리 같이 이야기 나누자.
좋아!
응!
기대된다.",202
"이 주임, 신규 서비스 관련해서 고객 반응 좀 조사해줘요.
네, 팀장님. 특별히 중점적으로 봐야 할 채널이 있을까요?
음, 우리 공식 SNS 채널이랑 관련 커뮤니티 위주로 부탁해요.
네, 알겠습니다. 긍정, 부정 반응으로 나눠서 정리하겠습니다.
좋아요. 오늘 퇴근 전까지 정리해서 간단하게 보고해줘요.
네, 시간 내에 마무리하도록 최선을 다하겠습니다.
좋아요. 항상 꼼꼼하게 잘해줘서 믿음이 가요.
네, 팀장님.
네.
알겠습니다.",240
"요즘 들어 부쩍 소화도 잘 안되고 속이 더부룩한 것 같아.
왜 그래, 무슨 일 있어? 얼굴이 별로 안 좋아 보여.
아니, 그냥 요즘 신경 쓸 일이 많아서 그런가 봐.
이럴 때일수록 식사 거르지 말고 잘 챙겨 먹어야 해.
응, 걱정해줘서 고마워. 네 말 들으니 힘이 나네.
내가 소화 잘되는 죽이라도 사다 줄까?
정말? 그래도 괜찮겠어? 너도 바쁠 텐데.
괜찮아, 기다려!
응, 고마워.
최고야.",220
"혹시 괜찮으시다면, 제가 가장 좋아하는 장소에 같이 가실래요?
와, 정말요? 어떤 곳인지 정말 궁금하네요.
제가 마음이 복잡할 때마다 자주 가는 곳이에요.
그렇게 말씀하시니 저도 꼭 한번 가보고 싶어요.
네, 분명 좋아하실 거예요. 제가 안내해드릴게요.
네, 좋습니다. 정말 기대가 되네요.
그럼 이번 주말 어떠세요?
네, 좋아요!
네.
감사합니다.",195
"저기, 실례합니다만 혹시 지금 시간이 몇 시쯤 됐을까요?
네, 잠시만요. 지금 정확히 오후 2시입니다.
아, 벌써 그렇게 됐네요. 시간이 정말 빠르네요.
그러게요. 점심 먹은 지 얼마 안 된 것 같은데 말이죠.
네, 남은 시간도 열심히 일해야겠네요.
네, 맞아요. 우리 조금만 더 힘내도록 해요.
네, 알려주셔서 감사합니다! 힘내세요!
별말씀을요.
네.
알겠습니다.",204
"박 과장님, 이번에 팀 대표로 선정되신 거 정말 축하드립니다.
아, 이 대리님. 고마워요. 제가 잘할 수 있을지 모르겠네요.
아닙니다. 과장님이라면 분명히 잘 해내실 겁니다.
그렇게 좋게 말해주니 정말 큰 힘이 되네요. 고마워요.
제가 옆에서 열심히 돕겠습니다. 걱정하지 마세요.
고마워요. 제가 나중에 꼭 한턱 쏘겠습니다.
와, 정말요? 감사합니다! 기대하고 있겠습니다.
네, 이따 봅시다.
네!
좋아요.",227
"친구가 곧 첫 출근을 하는데, 선물을 뭘 해주면 좋을까?
음, 보통은 명함 지갑이나 넥타이를 많이 선물하더라고.
아, 그렇구나. 역시 실용적인 게 가장 좋겠지?
응, 맞아. 사회초년생에게 꼭 필요한 물건이잖아.
좋은 정보 고마워. 그걸로 한번 알아봐야겠다.
응, 친구가 분명히 정말 고마워하고 좋아할 거야.
조언해줘서 정말 고마워. 네 덕분에 고민을 덜었어.
별말씀을요.
네.
좋아.",214
"다음 주에 있을 발표 때문에 너무 떨리고 긴장돼.
괜찮아, 너 정말 열심히 준비한 거 내가 알잖아. 잘할 거야.
그래도 많은 사람들 앞에서 발표할 생각을 하니 아찔해.
아니야, 너무 부담 갖지 말고 그냥 연습한 대로만 해.
응, 조언 고마워. 너의 격려 덕분에 힘이 나는 것 같아.
내가 청중이라고 생각하고 한번 리허설이라도 해줄까?
정말? 그렇게 해주면 나야 너무 고맙지!
걱정하지 마.
응, 고마워.
파이팅!",230
"제가 새로 산 가방인데, 오늘 입은 옷이랑 잘 어울리나요?
네, 너무 잘 어울려요! 가방 디자인이 정말 독특하네요.
정말요? 다행이다. 괜히 샀나 조금 고민했거든요.
아니에요. 오늘 스타일이랑 정말 찰떡같이 어울려요.
그렇게 말씀해주시니 정말 기분이 좋네요. 감사합니다.
정말이에요. 앞으로 자주 메고 다니시면 좋겠어요.
네, 그래야겠어요. 덕분에 기분 좋게 하루를 시작하네요.
천만에요.
네.
좋아요.",225
"팀장님, 제가 다음 주 금요일에 연차를 좀 써도 괜찮을까요?
음, 그래요. 혹시 무슨 특별한 계획이라도 있는 건가요?
네, 가족들이랑 다 같이 짧게 여행을 다녀오고 싶어서요.
아, 그런 거면 당연히 다녀와야죠. 좋은 시간이 되겠네요.
괜찮으시다면 하루만 사용하고 주말에 다녀오겠습니다.
네, 알겠습니다. 시스템에 결재만 미리 올려주세요.
네, 바로 처리하겠습니다. 배려해주셔서 정말 감사합니다!
천만에요.
네.
알겠습니다.",236
"요즘 허리가 너무 아픈 것 같아서 운동을 시작해야겠어.
정말? 지금도 충분히 건강해 보이는데 왜 그러는 거야.
아니야, 의사 선생님이 코어 근육을 키워야 한대.
그렇구나. 그럼 내가 옆에서 열심히 응원해줄게.
혹시 괜찮으면, 우리 저녁마다 같이 필라테스라도 할까?
그래, 좋아! 같이 하면 더 재미있고 꾸준히 할 수 있을 거야.
잘 됐다! 그럼 우리 오늘 당장 등록하러 가는 거다?
응, 좋아!
좋아!
파이팅!",229
"선배, 혹시 이 부분 오류가 왜 계속 발생하는지 아세요?
어디 한번 보자. 아, 이건 변수 이름이 잘못 지정됐네.
아, 정말요? 이런 기본적인 실수를 하다니 창피하네요.
아니야, 코딩하다 보면 누구나 겪는 일인걸.
선배 덕분에 시간을 엄청나게 아낄 수 있었어요.
별거 아니야. 앞으로도 막히는 거 있으면 편하게 물어봐.
네, 명심하겠습니다. 정말 감사합니다, 선배님!
천만에.
네.
좋아요.",218
"새로 이사한 집은 이제 적응 다 됐어? 살 만해?
응, 이제는 제법 우리 집 같고 편안하고 좋아.
다행이다. 혹시 불편하거나 필요한 건 없어?
아니야, 괜찮아. 마음만으로도 정말 고마워.
그래도 필요한 거 있으면 언제든지 바로 연락해.
응, 알았어. 조만간 친구들 다 불러서 집들이할게.
당연하지! 내가 제일 먼저 달려가서 축하해줄게.
고마워, 친구야.
별말씀을.
기대된다!",209
"오늘 점심은 좀 건강한 걸로 먹으러 가지 않을래요?
네, 좋아요! 혹시 생각해두신 메뉴라도 있으세요?
근처에 새로 생긴 샐러드 가게가 있는데 어때요?
와, 좋아요! 저도 요즘 건강을 좀 챙겨야겠다고 생각했어요.
그럼 우리 잠시 후에 바로 그곳으로 출발하시죠.
네, 알겠습니다. 생각만 해도 정말 건강해지는 기분이네요.
네, 이따가 봐요.
네, 과장님.
네.
좋아요.",204
"이번 워크숍, 정말 준비하느라 고생 많았는데 다행이에요.
맞아요. 다들 불평 없이 잘 따라와 줘서 정말 고마웠어요.
그래도 모두가 한마음으로 뭉친 덕분에 잘 끝났습니다.
네, 우리 팀의 단합력을 다시 한번 느낄 수 있었어요.
이번 기회를 통해 서로에 대해 더 잘 알게 된 것 같아요.
네, 맞습니다. 앞으로 우리 팀 분위기가 더 좋아질 것 같아요.
다들 정말 고생 많으셨습니다. 정말 감사합니다.
수고하셨습니다.
네.
좋아요.",238
"저기, 혹시 이 근처에 서점이 어디에 있는지 아세요?
네, 저기 보이는 쇼핑몰 건물 3층에 바로 위치해 있어요.
아, 저 건물 3층이요! 지금 가도 문이 열려 있을까요?
네, 아마 저녁 10시까지는 계속 영업할 거예요.
다행이네요. 자세하게 설명해주셔서 정말 감사합니다.
천만에요. 즐거운 시간 보내시길 바랍니다.
네, 덕분에 잘 찾아갈 수 있을 것 같아요.
다행이네요.
네.
감사합니다.",217
"부장님, 지난번 지시하셨던 출장 보고서입니다.
그래요, 어디 한번 봅시다. 잠시만요.
네, 천천히 검토해보시고 의견 부탁드립니다.
음, 전체적인 내용은 좋은데 결론 부분이 조금 아쉽네요.
아, 죄송합니다. 어떤 부분을 보완하면 좋을까요?
이번 출장을 통해 얻은 인사이트를 좀 더 강조해주세요.
네, 알겠습니다. 바로 수정해서 다시 보고드리겠습니다.
네, 내일 오전까지 부탁해요.
네, 부장님.
수고해요.",225
"정말 죄송한데, 제가 오늘 갑자기 급한 일이 생겨서요.
네? 괜찮아요. 혹시 무슨 안 좋은 일이라도 있으세요?
아니요, 그런 건 아니고 갑자기 부모님께서 올라오셔서요.
아, 그런 거면 당연히 마중 나가야죠! 어서 준비하세요.
정말 감사합니다. 남은 업무는 제가 내일 꼭 처리하겠습니다.
괜찮아요. 신경 쓰지 말고 어서 부모님 뵈러 가보세요.
네, 정말 감사합니다! 배려해주셔서 고맙습니다.
별말씀을요.
네.
알겠습니다.",234
"오늘따라 유난히 구름이 예쁘고 평화로워 보이네요.
맞아요. 뭉게구름이 꼭 솜사탕처럼 보여요.
이런 날에는 조용한 카페에 앉아서 책을 읽고 싶어요.
와, 정말요? 정말 낭만적인 생각을 하시네요.
아니에요. 그냥 그런 여유를 한번 느껴보고 싶어서요.
저도요. 생각만 해도 정말 마음이 편안해지네요.
네, 언젠가 꼭 한번 그런 하루를 보내고 싶습니다.
저도 응원할게요!
네.
감사합니다.",213
"김 대리, 아까 회의 때 제안했던 내용 정말 좋았어요.
아, 정말요? 너무 뜬금없는 소리인가 걱정했어요.
아니에요. 정말 신선하고 창의적인 아이디어였어요.
과장님께서 격려해주신 덕분에 용기를 낼 수 있었어요.
앞으로도 그렇게 좋은 생각 있으면 망설이지 말고 말해줘요.
네, 알겠습니다. 칭찬해주셔서 정말 감사합니다.
기대하고 있을게요. 정말 수고 많았습니다.
감사합니다!
네.
좋습니다.",216
"혹시 집에서 반려 식물을 키우고 계신가요?
네, 작은 스투키랑 선인장 몇 개를 키우고 있어요.
와, 정말요? 저도 한번 키워보고 싶은데 어렵지는 않나요?
아니요, 선인장은 물을 자주 안 줘도 돼서 키우기 쉬워요.
그렇군요. 저도 이번 기회에 한번 도전해봐야겠네요.
네, 분명 좋은 친구가 되어줄 거라고 생각해요.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
좋아요.",211
"실례지만, 이 근처에 있는 안경점이 어디쯤일까요?
아, 저기 보이는 병원 건물 1층에 바로 위치해 있어요.
아, 저기요! 지금 바로 가도 수리가 가능할까요?
네, 아마 간단한 수리는 바로 해주실 거예요.
다행이네요. 안경다리가 부러져서 급했거든요.
네, 사장님도 정말 친절하시고 잘해주실 겁니다.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
알겠습니다.",204
"팀장님, 이번에 저희 팀이 우수 부서로 선정되었습니다.
오, 정말? 다들 정말 고생 많았네. 정말 자랑스럽다.
특히 팀장님께서 저희를 잘 이끌어주신 덕분입니다.
아니야. 자네들이 각자 자리에서 묵묵히 잘해준 덕이지.
정말 뿌듯하고 기쁩니다. 앞으로 더 열심히 하겠습니다.
그래, 이 기쁨을 다 같이 축하하기 위해 회식 한번 하자.
와, 정말요? 감사합니다! 기대하고 있겠습니다.
내가 쏠게!
네!
감사합니다.",228
"다음 주에 있을 동아리 발표회 때문에 너무 떨려.
괜찮아, 너 정말 오랫동안 열심히 준비했잖아. 잘할 거야.
그래도 혹시나 내가 가사를 까먹을까 봐 너무 무서워.
아니야, 너무 긴장하지 말고 그냥 즐긴다고 생각해.
응, 조언 고마워. 너의 응원 덕분에 힘이 나는 것 같아.
내가 관객석 제일 앞에서 열심히 응원하고 있을게.
정말? 그렇게 해주면 나야 너무 고맙지!
걱정하지 마.
응, 고마워.
파이팅!",224
"이 팀장님, 차주 워크숍 일정 미리 공유 부탁드립니다.
네, 박 과장님. 내일 오전까지 최종안 정리해서 보내겠습니다.
네, 감사합니다. 미리 내용을 확인하고 싶어서요.
알겠습니다. 혹시 추가로 제안하고 싶은 프로그램 있으신가요?
아니요, 괜찮습니다. 팀장님께서 잘 짜주실 거라 믿습니다.
네, 알겠습니다. 그럼 내일 다시 연락드리겠습니다.
네, 감사합니다. 좋은 하루 보내십시오.
네, 과장님도요.
네.
알겠습니다.",232
"요즘 들어 손목이 너무 시큰거리고 아픈 것 같지 않아?
맞아요. 하루 종일 마우스를 잡고 있어서 그런가 봐요.
이럴 때일수록 틈틈이 손목 스트레칭을 해줘야 한대요.
네, 알면서도 막상 바쁘게 일하다 보면 자꾸 잊어버려요.
우리 생각날 때마다 서로 한 번씩 알려주기로 할까요?
와, 그거 정말 좋은 생각인데요? 지금부터 바로 시작할까요?
네, 좋아요! 다 같이 건강을 위해서 노력합시다.
네, 좋습니다!
네.
좋아요.",232
"이번 주말에 다 같이 노래방 가는 거 어때?
와, 너무 좋다! 나 노래 부르는 거 진짜 좋아하잖아.
그래? 그럼 우리 팀 나눠서 점수 내기 한판 할까?
좋아! 지는 팀이 다음 노래방비 내기, 이런 걸로.
좋아! 그럼 우리 토요일 저녁 7시에 만나자.
응, 알았어! 내가 노래방 미리 예약해 놓을게.
역시 너밖에 없다. 정말 센스가 넘치네.
별말씀을!
이따 봐!
응, 기대된다.",210
"팀장님, 제가 이번에 새로운 아이디어를 한번 제안하고 싶습니다.
오, 그래요? 어떤 아이디어인지 한번 들어봅시다.
기존의 업무 프로세스를 개선할 수 있는 새로운 방안입니다.
좀 더 구체적으로 설명해줄 수 있나요? 흥미롭네요.
네, 제가 관련해서 간단하게 보고서를 좀 작성해봤습니다.
좋아요. 아주 적극적인 자세네요. 어디 한번 봅시다.
네, 보시고 편하게 피드백 주시면 감사하겠습니다.
기대되네요.
네!
좋습니다.",231
"박 주임, 오늘까지 마무리해야 할 업무들 다 챙겼죠?
네, 과장님. 당연하죠. 제 업무 리스트에 다 체크해뒀습니다.
역시 꼼꼼하네요. 혹시 빠뜨린 내용은 없는지 다시 확인했나요?
네, 어제 마지막으로 한번 더 확인했습니다. 문제없습니다.
좋아요. 덕분에 제가 한시름 놓았네요. 정말 고마워요.
천만에요. 제가 당연히 해야 할 일인걸요.
이따가 퇴근하기 전에 저한테 한번 더 보고해주세요.
네, 알겠습니다!
좋아요.
감사합니다.",238
"오늘 아침 출근길에 날씨가 정말 상쾌하더라고요.
맞아요. 바람도 선선하게 불고 기분이 좋았어요.
가을이 성큼 다가온 것 같아서 설레는 마음이에요.
네, 맞아요. 얼른 예쁜 단풍을 보고 싶네요.
이번 주말에 가까운 산에라도 한번 다녀올까요?
와, 너무 좋은 생각이에요! 같이 가실래요?
네, 좋아요! 그럼 제가 좋은 장소 한번 알아볼게요.
네, 좋습니다! 기대하고 있겠습니다.
네.
좋아요.",217
"최 대리님, 지난번 요청드렸던 보고서 초안 잘 봤습니다.
아, 그러세요? 혹시 수정해야 할 부분이 있었나요?
아니요, 제가 생각했던 것보다 훨씬 더 훌륭했어요.
다행입니다. 좋게 봐주셔서 정말 감사합니다.
특히 데이터 시각화 자료가 아주 마음에 들었습니다.
그 부분에 가장 많은 공을 들였습니다.
역시요. 정말 고생 많으셨습니다. 수고했어요.
아닙니다. 감사합니다!
네.
좋아요.",212
"혹시 요즘 즐겨 듣는 팟캐스트 같은 거 있으세요?
네, 저는 역사 관련 팟캐스트를 자주 듣고 있어요.
와, 정말요? 역사를 좋아하시나 봐요.
아니요, 그냥 재미있는 이야기를 듣는 걸 좋아해요.
그렇군요. 저도 한번 들어보고 싶다는 생각이 드네요.
그럼 제가 듣고 있는 채널 몇 개 추천해드릴까요?
네, 그렇게 해주시면 정말 감사하죠. 기대됩니다.
알겠습니다.
네!
좋아요.",208
"실례지만, 이 근처에 있는 다이소가 어디쯤일까요?
아, 저기 보이는 지하철역 출구 바로 앞에 위치해 있어요.
아, 저기요! 지금 가도 문이 열려 있을까요?
네, 아마 밤 10시까지는 계속 영업할 거예요.
다행이네요. 급하게 살 물건이 좀 있었거든요.
네, 웬만한 물건은 다 있으니 편하게 둘러보세요.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
알겠습니다.",206
"이번 주 토요일 저녁에 시간 괜찮으면 다 같이 만날까요?
와, 좋아요! 제가 분위기 좋은 곳으로 한번 알아볼까요?
네, 그래주면 정말 고맙죠. 장소는 어디가 좋을까요?
오랜만에 다 같이 강남역 근처에서 보는 거 어때요?
좋아요! 분명히 다들 좋아할 것 같아요.
알겠습니다. 그럼 제가 식당 예약하고 다시 공지할게요.
네, 기다리고 있을게요. 정말 감사합니다.
천만에요.
네!
기대되네요.",216
"김 팀장, 내일 있을 신제품 발표회 준비는 잘 돼가요?
네, 부장님. 방금 최종 시뮬레이션까지 마쳤습니다.
좋아요. 돌발 상황에 대한 대비책도 다 세워뒀겠죠?
네, 물론입니다. 시나리오별로 철저하게 준비했습니다.
그래요. 내일 발표는 우리 회사의 미래가 걸려있어요.
네, 걱정하지 마십시오. 반드시 성공시키겠습니다.
좋아요. 믿고 있겠습니다. 정말 수고가 많아요.
네, 감사합니다!
네.
알겠습니다.",223
"요즘 들어 날씨가 건조해서 그런지 목이 칼칼하네요.
네, 맞아요. 그래서 저는 텀블러에 물을 꼭 챙겨 다녀요.
이럴 때일수록 수분 섭취를 자주 해주는 게 중요하죠.
네, 맞아요. 따뜻한 차도 자주 마시면 좋다고 해요.
제가 지금 도라지차를 타려고 하는데, 한잔 드릴까요?
와, 정말요? 그렇게 해주시면 너무 감사하죠.
알겠습니다. 금방 타서 가져다드릴게요.
정말 감사합니다!
네.
좋아요.",217
"박 과장님, 어제 공유해주신 아이디어 정말 좋았습니다.
아, 그래요? 혹시 내용 중에 별로인 부분은 없었나요?
아니요, 정말 창의적이고 신선해서 감탄했습니다.
다행이네요. 도움이 되셨다니 정말 기쁩니다.
네, 덕분에 저희 프로젝트에 새로운 활력이 생겼어요.
천만에요. 앞으로도 좋은 생각 있으면 공유할게요.
네, 그 긍정적인 에너지에 항상 감사드립니다.
별말씀을요.
네.
좋습니다.",213
"혹시 최근에 개봉한 다큐멘터리 영화 중에 볼만한 거 있었어요?
네, 얼마 전에 본 자연 다큐멘터리가 정말 경이로웠어요.
아, 정말요? 어떤 내용의 다큐멘터리였는지 궁금하네요.
북극을 배경으로 한 동물들의 이야기였어요.
와, 듣기만 해도 정말 스케일이 엄청날 것 같네요.
네, 오랜만에 정말 영상미에 푹 빠져서 봤던 영화예요.
좋은 영화 알려주셔서 정말 감사합니다.
천만에요.
네!
알겠습니다.",219
"실례지만, 혹시 이 버스가 잠실역으로 가는 버스가 맞나요?
아니요, 이 버스는 종합운동장으로 가는 버스입니다.
아, 그렇군요! 제가 노선을 잘못 알고 있었나 보네요.
네, 잠실역으로 가시려면 길 건너편에서 타셔야 합니다.
자세하게 알려주셔서 정말 감사합니다. 고맙습니다.
별말씀을요. 조심히 잘 찾아가시길 바랍니다.
네, 덕분에 헤매지 않고 바로 찾아가겠네요.
천만에요.
네.
알겠습니다.",217
"선배님, 지난번에 빌려주신 전공 서적 덕분에 시험 잘 봤어요.
아, 정말? 도움이 됐다니 내가 다 기쁘네.
정말 막막했는데, 선배님 필기 덕분에 살았어요.
괜찮아. 시험공부하다 보면 그럴 때도 있는 거지.
정말 감사한 마음에 제가 밥이라도 한번 사겠습니다.
아니야, 정말 괜찮아. 마음만으로도 충분히 고마워.
부담 갖지 마시고 제가 다음 주에 연락드릴게요.
그래, 정말 고맙다.
네!
감사합니다.",221
